AcAd,Kd9d,2c 5d 6d Ks 9s,Pair of Aces,Kings and Nines,P1,(null)
AcAd,KcJc,2c 5d 6d 3c Qd,Pair of Aces,King-High,P0,(null)
AcAh,KhJh,2c 5d 6d 2s Js,Aces and Deuces,Jacks and Deuces,P0,(null)
AsAc,2h2d,2c 5d 6d Ts Ad,Three Aces,Three Deuces,P0,(null)
AcAh,Kc9c,2c 5d 6d 6c 2h,Aces and Sixes,Sixes and Deuces,P0,(null)
AsAh,Kh7h,2c 5d 6d 5c 7s,Aces and Fives,Sevens and Fives,P0,(null)
AcAs,2h2d,2c 5d 6d Kd 7h,Pair of Aces,Three Deuces,P1,(null)
AhAd,2d2h,2c 5d 6d Js Qh,Pair of Aces,Three Deuces,P1,(null)
AcAh,KdTd,2c 5d 6d 9c 4c,Pair of Aces,King-High,P0,(null)
AhAc,Kd8d,2c 5d 6d 7s 7c,Aces and Sevens,Pair of Sevens,P0,(null)
AhAd,2s2d,2c 5d 6d 8s 4s,Pair of Aces,Three Deuces,P1,(null)
AsAd,Ks7s,2c 5d 6d Th 6s,Aces and Sixes,Pair of Sixes,P0,(null)
AdAh,2s2h,2c 5d 6d 7h Tc,Pair of Aces,Three Deuces,P1,(null)
AcAs,Ks9s,2c 5d 6d 5h Qh,Aces and Fives,Pair of Fives,P0,(null)
AdAc,2s2d,2c 5d 6d Qd Th,Pair of Aces,Three Deuces,P1,(null)
AhAd,KsQs,2c 5d 6d Kh 9h,Pair of Aces,Pair of Kings,P0,(null)
AsAc,Kd7d,2c 5d 6d 4c 3d,Six-High Straight,King-High Flush,P1,(null)
AsAd,Ks8s,2c 5d 6d Th 3d,Pair of Aces,King-High,P0,(null)
AhAc,2d2s,2c 5d 6d Qc 3h,Pair of Aces,Three Deuces,P1,(null)
AsAh,Kh7h,2c 5d 6d Th 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AsAc,Ks7s,2c 5d 6d Qs Tc,Pair of Aces,King-High,P0,(null)
AcAd,2d2h,2c 5d 6d 2s 6h,Aces and Sixes,Four Deuces,P1,(null)
AdAc,KsQs,2c 5d 6d 6h 2h,Aces and Sixes,Sixes and Deuces,P0,(null)
AhAd,KsJs,2c 5d 6d 4d 5h,Aces and Fives,Pair of Fives,P0,(null)
AcAd,KhJh,2c 5d 6d Qs Kd,Pair of Aces,Pair of Kings,P0,(null)
AsAc,Kc8c,2c 5d 6d Qd Jd,Pair of Aces,King-High,P0,(null)
AdAc,KhTh,2c 5d 6d 9h Ts,Pair of Aces,Pair of Tens,P0,(null)
AhAd,KcJc,2c 5d 6d Jd Qh,Pair of Aces,Pair of Jacks,P0,(null)
AsAd,KcQc,2c 5d 6d 5h Kh,Aces and Fives,Kings and Fives,P0,(null)
AhAs,Kd7d,2c 5d 6d Td 4d,Pair of Aces,King-High Flush,P1,(null)
AcAh,Ks8s,2c 5d 6d Qs 7d,Pair of Aces,King-High,P0,(null)
AhAc,Kd9d,2c 5d 6d Ts As,Three Aces,Ace-High,P0,(null)
AcAd,Kc7c,2c 5d 6d 8c 9c,Pair of Aces,King-High Flush,P1,(null)
AsAd,2s2h,2c 5d 6d Kd 8d,Ace-High Flush,Three Deuces,P0,(null)
AdAc,2s2h,2c 5d 6d 7s 6c,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AhAs,KsJs,2c 5d 6d 6c Ac,Aces Full over Sixes,Pair of Sixes,P0,(null)
AdAc,2d2s,2c 5d 6d 4h 7s,Pair of Aces,Three Deuces,P1,(null)
AhAs,KdQd,2c 5d 6d Qh 8d,Pair of Aces,King-High Flush,P1,(null)
AdAh,Kc7c,2c 5d 6d 4c 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AdAs,KsJs,2c 5d 6d 5c 9h,Aces and Fives,Pair of Fives,P0,(null)
AdAh,Ks9s,2c 5d 6d Js 9c,Pair of Aces,Pair of Nines,P0,(null)
AhAc,KsJs,2c 5d 6d 7h As,Three Aces,Ace-High,P0,(null)
AcAs,2h2d,2c 5d 6d 3s 2s,Aces and Deuces,Four Deuces,P1,(null)
AdAc,KhJh,2c 5d 6d As Ts,Three Aces,Ace-High,P0,(null)
AcAh,KcQc,2c 5d 6d As 8c,Three Aces,Ace-High,P0,(null)
AsAc,KsQs,2c 5d 6d 5s Qc,Aces and Fives,Queens and Fives,P0,(null)
AcAs,KsTs,2c 5d 6d 7c 9s,Pair of Aces,King-High,P0,(null)
AsAc,Kc7c,2c 5d 6d Js 3s,Pair of Aces,King-High,P0,(null)
AsAc,Ks7s,2c 5d 6d Td 9s,Pair of Aces,King-High,P0,(null)
AsAh,Kh7h,2c 5d 6d Ac Jd,Three Aces,Ace-High,P0,(null)
AhAd,KsTs,2c 5d 6d 9s Js,Pair of Aces,King-High,P0,(null)
AcAh,KdQd,2c 5d 6d Th Ad,Three Aces,Ace-High Flush,P1,(null)
AhAd,2d2h,2c 5d 6d 7d Qh,Pair of Aces,Three Deuces,P1,(null)
AsAd,Kc7c,2c 5d 6d Js Kh,Pair of Aces,Pair of Kings,P0,(null)
AdAc,KsTs,2c 5d 6d 8c 9h,Pair of Aces,King-High,P0,(null)
AcAd,2h2s,2c 5d 6d 6s Qs,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AdAh,2s2d,2c 5d 6d 2h Kd,Aces and Deuces,Four Deuces,P1,(null)
AsAh,KdQd,2c 5d 6d 9s Kc,Pair of Aces,Pair of Kings,P0,(null)
AcAs,KcTc,2c 5d 6d 7s 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AhAd,KcQc,2c 5d 6d 8s 7c,Pair of Aces,King-High,P0,(null)
AsAh,2s2h,2c 5d 6d 8s 5s,Aces and Fives,Deuces Full over Fives,P1,(null)
AdAs,KsJs,2c 5d 6d Ah 9s,Three Aces,Ace-High,P0,(null)
AdAc,KcJc,2c 5d 6d 4d 3c,Six-High Straight,Six-High Straight,Split,P0,P1
AhAc,Kc7c,2c 5d 6d Jd Kd,Pair of Aces,Pair of Kings,P0,(null)
AsAd,2d2h,2c 5d 6d Jc 8s,Pair of Aces,Three Deuces,P1,(null)
AsAc,Kc7c,2c 5d 6d Tc 7h,Pair of Aces,Pair of Sevens,P0,(null)
AcAh,2d2s,2c 5d 6d Jd Ts,Pair of Aces,Three Deuces,P1,(null)
AhAd,Ks9s,2c 5d 6d 3s 4s,Six-High Straight,Six-High Straight,Split,P0,P1
AsAh,KcQc,2c 5d 6d 9h Qs,Pair of Aces,Pair of Queens,P0,(null)
AdAc,2h2s,2c 5d 6d 3c 8c,Pair of Aces,Three Deuces,P1,(null)
AdAh,2d2s,2c 5d 6d Kd 9s,Pair of Aces,Three Deuces,P1,(null)
AdAs,Kd8d,2c 5d 6d Qh 5s,Aces and Fives,Pair of Fives,P0,(null)
AcAd,Ks7s,2c 5d 6d 5c 6c,Aces and Sixes,Sixes and Fives,P0,(null)
AhAd,Ks8s,2c 5d 6d 9d 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AdAs,KhTh,2c 5d 6d 4s 9d,Pair of Aces,King-High,P0,(null)
AcAd,KdTd,2c 5d 6d 4c Jh,Pair of Aces,King-High,P0,(null)
AcAd,KhTh,2c 5d 6d 4h 4c,Aces and Fours,Pair of Fours,P0,(null)
AdAc,Kc9c,2c 5d 6d 5s Jc,Aces and Fives,Pair of Fives,P0,(null)
AsAc,Kc9c,2c 5d 6d 2d 8d,Aces and Deuces,Pair of Deuces,P0,(null)
AsAd,KdQd,2c 5d 6d 7s 2d,Aces and Deuces,King-High Flush,P1,(null)
AhAs,KcJc,2c 5d 6d 6s Ks,Aces and Sixes,Kings and Sixes,P0,(null)
AdAh,Kc7c,2c 5d 6d Jh Js,Aces and Jacks,Pair of Jacks,P0,(null)
AcAh,Kd7d,2c 5d 6d 7h Jd,Pair of Aces,King-High Flush,P1,(null)
AcAd,2d2s,2c 5d 6d 2h 3d,Aces and Deuces,Four Deuces,P1,(null)
AsAc,KcTc,2c 5d 6d Jh 7d,Pair of Aces,King-High,P0,(null)
AcAd,2d2h,2c 5d 6d 4d 3h,Six-High Straight,Six-High Straight,Split,P0,P1
AdAs,Kd7d,2c 5d 6d 7s 8s,Pair of Aces,Pair of Sevens,P0,(null)
AhAs,KhTh,2c 5d 6d 3c 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AsAc,Kd7d,2c 5d 6d Ad Th,Three Aces,Ace-High Flush,P1,(null)
AdAc,2h2s,2c 5d 6d 9s 6s,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AcAs,KsJs,2c 5d 6d Tc 5s,Aces and Fives,Pair of Fives,P0,(null)
AdAh,KcTc,2c 5d 6d Ac 7c,Three Aces,Ace-High Flush,P1,(null)
AcAs,2h2s,2c 5d 6d 4d Jd,Pair of Aces,Three Deuces,P1,(null)
AsAc,Ks8s,2c 5d 6d Js 8c,Pair of Aces,Pair of Eights,P0,(null)
AcAs,Kh9h,2c 5d 6d 3h Th,Pair of Aces,King-High,P0,(null)
AdAh,Ks8s,2c 5d 6d 6s Qd,Aces and Sixes,Pair of Sixes,P0,(null)
AhAs,KsJs,2c 5d 6d 3c 8s,Pair of Aces,King-High,P0,(null)
AsAh,Ks8s,2c 5d 6d 9h Th,Pair of Aces,King-High,P0,(null)
AcAh,KdQd,2c 5d 6d 9s Kh,Pair of Aces,Pair of Kings,P0,(null)
AcAd,KsTs,2c 5d 6d 9s 5c,Aces and Fives,Pair of Fives,P0,(null)
AhAs,KcQc,2c 5d 6d 8c Ad,Three Aces,Ace-High,P0,(null)
AsAd,KsQs,2c 5d 6d Qd 7c,Pair of Aces,Pair of Queens,P0,(null)
AhAc,KcJc,2c 5d 6d 2d 5s,Aces and Fives,Fives and Deuces,P0,(null)
AdAc,2h2d,2c 5d 6d 8s Kc,Pair of Aces,Three Deuces,P1,(null)
AhAs,KsTs,2c 5d 6d Td 6s,Aces and Sixes,Tens and Sixes,P0,(null)
AdAs,Kc9c,2c 5d 6d Kh 8s,Pair of Aces,Pair of Kings,P0,(null)
AdAs,KdTd,2c 5d 6d 7h 5h,Aces and Fives,Pair of Fives,P0,(null)
AsAc,KdQd,2c 5d 6d Jd 5c,Aces and Fives,King-High Flush,P1,(null)
AdAs,2s2d,2c 5d 6d 4h 3c,Six-High Straight,Six-High Straight,Split,P0,P1
AhAs,KcTc,2c 5d 6d 3c Ad,Three Aces,Ace-High,P0,(null)
AcAs,KhTh,2c 5d 6d 4h 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AcAs,Kh8h,2c 5d 6d 4c Jh,Pair of Aces,King-High,P0,(null)
AdAc,KhJh,2c 5d 6d Qs Qc,Aces and Queens,Pair of Queens,P0,(null)
AcAh,Kd9d,2c 5d 6d Js 2d,Aces and Deuces,King-High Flush,P1,(null)
AdAh,2d2h,2c 5d 6d 6h 4c,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AhAs,Kh9h,2c 5d 6d Js Th,Pair of Aces,King-High,P0,(null)
AdAs,2d2h,2c 5d 6d Jc Ac,Three Aces,Three Deuces,P0,(null)
AsAd,KdJd,2c 5d 6d 8s Td,Pair of Aces,King-High Flush,P1,(null)
AsAh,Ks9s,2c 5d 6d 9c Ad,Three Aces,Pair of Nines,P0,(null)
AhAd,KsQs,2c 5d 6d Th 8d,Pair of Aces,King-High,P0,(null)
AhAs,KhJh,2c 5d 6d 3d 9s,Pair of Aces,King-High,P0,(null)
AdAh,KdQd,2c 5d 6d 9c 8c,Pair of Aces,King-High,P0,(null)
AdAs,KdJd,2c 5d 6d 5c 2d,Aces and Fives,King-High Flush,P1,(null)
AcAh,KsQs,2c 5d 6d 7s 8d,Pair of Aces,King-High,P0,(null)
AdAs,Kc7c,2c 5d 6d 4c 8d,Pair of Aces,Eight-High Straight,P1,(null)
AsAd,2s2h,2c 5d 6d Qh Ts,Pair of Aces,Three Deuces,P1,(null)
AsAh,KcTc,2c 5d 6d 4d Qc,Pair of Aces,King-High,P0,(null)
AdAc,KdQd,2c 5d 6d 2h 4c,Aces and Deuces,Pair of Deuces,P0,(null)
AsAd,Ks8s,2c 5d 6d Th 8c,Pair of Aces,Pair of Eights,P0,(null)
AcAd,Kc7c,2c 5d 6d Ks 8d,Pair of Aces,Pair of Kings,P0,(null)
AhAc,KsTs,2c 5d 6d Th 3h,Pair of Aces,Pair of Tens,P0,(null)
AcAd,Kh7h,2c 5d 6d 9c Jh,Pair of Aces,King-High,P0,(null)
AhAc,2d2h,2c 5d 6d 3d Qc,Pair of Aces,Three Deuces,P1,(null)
AcAh,Kd8d,2c 5d 6d Ts 8c,Pair of Aces,Pair of Eights,P0,(null)
AhAd,Kh8h,2c 5d 6d 7s 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AcAh,KsQs,2c 5d 6d Ad As,Four Aces,Pair of Aces,P0,(null)
AsAc,Kd7d,2c 5d 6d 5s Tc,Aces and Fives,Pair of Fives,P0,(null)
AcAh,KdTd,2c 5d 6d 3h 9s,Pair of Aces,King-High,P0,(null)
AsAc,KhTh,2c 5d 6d 5h 8c,Aces and Fives,Pair of Fives,P0,(null)
AsAc,Kc7c,2c 5d 6d 2s Qd,Aces and Deuces,Pair of Deuces,P0,(null)
AcAs,2d2s,2c 5d 6d 4c Td,Pair of Aces,Three Deuces,P1,(null)
AsAd,Kc8c,2c 5d 6d 2d 9s,Aces and Deuces,Pair of Deuces,P0,(null)
AcAs,2h2d,2c 5d 6d 5c 8d,Aces and Fives,Deuces Full over Fives,P1,(null)
AsAd,Kd9d,2c 5d 6d Kh 9s,Pair of Aces,Kings and Nines,P1,(null)
AsAd,KsQs,2c 5d 6d 9s Jh,Pair of Aces,King-High,P0,(null)
AsAh,KhQh,2c 5d 6d 5c 7h,Aces and Fives,Pair of Fives,P0,(null)
AsAc,Kh8h,2c 5d 6d Jh 7c,Pair of Aces,King-High,P0,(null)
AsAd,2d2s,2c 5d 6d 8s 8d,Aces and Eights,Deuces Full over Eights,P1,(null)
AhAs,Kh7h,2c 5d 6d Ad 7s,Three Aces,Pair of Sevens,P0,(null)
AcAh,KcQc,2c 5d 6d 4d 9d,Pair of Aces,King-High,P0,(null)
AhAd,Kh7h,2c 5d 6d 4h 6s,Aces and Sixes,Pair of Sixes,P0,(null)
AhAs,KsQs,2c 5d 6d Kd 6h,Aces and Sixes,Kings and Sixes,P0,(null)
AhAd,2h2d,2c 5d 6d Js 4s,Pair of Aces,Three Deuces,P1,(null)
AsAh,2s2h,2c 5d 6d 7c Ks,Pair of Aces,Three Deuces,P1,(null)
AdAc,Kd9d,2c 5d 6d 5c Jh,Aces and Fives,Pair of Fives,P0,(null)
AcAd,2s2h,2c 5d 6d 8h 7s,Pair of Aces,Three Deuces,P1,(null)
AhAs,2d2h,2c 5d 6d 9h 6c,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AsAc,Kc7c,2c 5d 6d 7h Ah,Three Aces,Pair of Sevens,P0,(null)
AsAc,KsJs,2c 5d 6d Th Kd,Pair of Aces,Pair of Kings,P0,(null)
AsAc,Ks8s,2c 5d 6d 7h 7s,Aces and Sevens,Pair of Sevens,P0,(null)
AsAh,Kd8d,2c 5d 6d Kc 7s,Pair of Aces,Pair of Kings,P0,(null)
AcAs,2s2d,2c 5d 6d 3s 6h,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AcAd,KsTs,2c 5d 6d 5h Jd,Aces and Fives,Pair of Fives,P0,(null)
AdAs,KcTc,2c 5d 6d 6s Qs,Aces and Sixes,Pair of Sixes,P0,(null)
AcAh,KsTs,2c 5d 6d 4h Jh,Pair of Aces,King-High,P0,(null)
AdAs,Kd8d,2c 5d 6d Ac 6c,Aces Full over Sixes,Pair of Sixes,P0,(null)
AcAs,Kd7d,2c 5d 6d 4h 4d,Aces and Fours,King-High Flush,P1,(null)
AhAs,Ks8s,2c 5d 6d 9c 7h,Pair of Aces,Nine-High Straight,P1,(null)
AhAs,Kc8c,2c 5d 6d 7h Ac,Three Aces,Ace-High,P0,(null)
AdAc,Kh9h,2c 5d 6d 5h 3h,Aces and Fives,Pair of Fives,P0,(null)
AhAd,Kc8c,2c 5d 6d 8s 4d,Pair of Aces,Pair of Eights,P0,(null)
AdAs,2h2d,2c 5d 6d 8d Qh,Pair of Aces,Three Deuces,P1,(null)
AdAc,KcQc,2c 5d 6d 9c Jh,Pair of Aces,King-High,P0,(null)
AhAs,KhTh,2c 5d 6d Ad 2d,Aces Full over Deuces,Pair of Deuces,P0,(null)
AdAs,KsJs,2c 5d 6d 4h Kc,Pair of Aces,Pair of Kings,P0,(null)
AcAh,KhQh,2c 5d 6d 7h 7d,Aces and Sevens,Pair of Sevens,P0,(null)
AsAc,Kh8h,2c 5d 6d Ts 3h,Pair of Aces,King-High,P0,(null)
AcAh,2h2d,2c 5d 6d 3s 7c,Pair of Aces,Three Deuces,P1,(null)
AcAs,Ks7s,2c 5d 6d 9s 8h,Pair of Aces,Nine-High Straight,P1,(null)
AcAs,2s2h,2c 5d 6d Qh 8c,Pair of Aces,Three Deuces,P1,(null)
AsAd,Ks9s,2c 5d 6d 7d 9h,Pair of Aces,Pair of Nines,P0,(null)
AsAh,KcQc,2c 5d 6d 4d 7d,Pair of Aces,King-High,P0,(null)
AcAs,Kc9c,2c 5d 6d 8s 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AcAd,Kh7h,2c 5d 6d Jd 4c,Pair of Aces,King-High,P0,(null)
AhAd,KdQd,2c 5d 6d Qs 9c,Pair of Aces,Pair of Queens,P0,(null)
AsAd,Kc8c,2c 5d 6d 7c 3h,Pair of Aces,King-High,P0,(null)
AdAh,KsJs,2c 5d 6d 4c 3c,Six-High Straight,Six-High Straight,Split,P0,P1
AhAs,KhJh,2c 5d 6d Ts Ac,Three Aces,Ace-High,P0,(null)
AcAd,2h2d,2c 5d 6d 8c Qc,Pair of Aces,Three Deuces,P1,(null)
AhAc,KcTc,2c 5d 6d 9s 5s,Aces and Fives,Pair of Fives,P0,(null)
AdAh,Kc9c,2c 5d 6d 2s 7d,Aces and Deuces,Pair of Deuces,P0,(null)
AdAs,Kh7h,2c 5d 6d 7c 7s,Aces and Sevens,Three Sevens,P1,(null)
AhAc,KhJh,2c 5d 6d 8c 6c,Aces and Sixes,Pair of Sixes,P0,(null)
AsAh,KsJs,2c 5d 6d Th 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AhAc,Kd8d,2c 5d 6d 9d Ad,Three Aces,Ace-High Flush,P1,(null)
AcAs,KhJh,2c 5d 6d 3h 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AsAc,2d2h,2c 5d 6d 4s 7s,Pair of Aces,Three Deuces,P1,(null)
AdAs,Ks7s,2c 5d 6d 3d 8c,Pair of Aces,King-High,P0,(null)
AdAh,2d2h,2c 5d 6d 4c Qh,Pair of Aces,Three Deuces,P1,(null)
AsAh,2h2d,2c 5d 6d Ad 5s,Aces Full over Fives,Deuces Full over Fives,P0,(null)
AdAc,2h2s,2c 5d 6d Js 3h,Pair of Aces,Three Deuces,P1,(null)
AhAs,KdJd,2c 5d 6d 4c 9c,Pair of Aces,King-High,P0,(null)
AcAs,Kd9d,2c 5d 6d Kc Qs,Pair of Aces,Pair of Kings,P0,(null)
AdAs,Kd7d,2c 5d 6d Kh 3d,Pair of Aces,King-High Flush,P1,(null)
AcAh,Kc9c,2c 5d 6d Qh Td,Pair of Aces,King-High,P0,(null)
AsAh,Ks9s,2c 5d 6d 5h 4s,Aces and Fives,Pair of Fives,P0,(null)
AcAd,KcTc,2c 5d 6d 9s 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AcAh,Kd7d,2c 5d 6d Ts 5h,Aces and Fives,Pair of Fives,P0,(null)
AcAs,KsJs,2c 5d 6d 6h 6s,Sixes Full over Aces,Three Sixes,P0,(null)
AhAc,Ks8s,2c 5d 6d Jh Qd,Pair of Aces,King-High,P0,(null)
AcAh,KsQs,2c 5d 6d Kc Td,Pair of Aces,Pair of Kings,P0,(null)
AsAc,2d2s,2c 5d 6d Td Kh,Pair of Aces,Three Deuces,P1,(null)
AhAs,KsJs,2c 5d 6d 6s 9c,Aces and Sixes,Pair of Sixes,P0,(null)
AdAh,Kc8c,2c 5d 6d 4d 9c,Pair of Aces,King-High,P0,(null)
AsAc,2s2h,2c 5d 6d 5s 8h,Aces and Fives,Deuces Full over Fives,P1,(null)
AcAs,2s2d,2c 5d 6d 5s Jh,Aces and Fives,Deuces Full over Fives,P1,(null)
AsAh,Ks8s,2c 5d 6d Kc 9c,Pair of Aces,Pair of Kings,P0,(null)
AhAd,Kh9h,2c 5d 6d 4s 5c,Aces and Fives,Pair of Fives,P0,(null)
AhAc,2s2h,2c 5d 6d 7h Kh,Pair of Aces,Three Deuces,P1,(null)
AcAd,KsTs,2c 5d 6d 6c 4d,Aces and Sixes,Pair of Sixes,P0,(null)
AsAd,Kd7d,2c 5d 6d 6c 6h,Sixes Full over Aces,Three Sixes,P0,(null)
AhAc,KdTd,2c 5d 6d Qd Jd,Pair of Aces,King-High Flush,P1,(null)
AsAc,Kh9h,2c 5d 6d Qh Tc,Pair of Aces,King-High,P0,(null)
AdAc,Kd8d,2c 5d 6d 8h Js,Pair of Aces,Pair of Eights,P0,(null)
AcAs,Kc9c,2c 5d 6d Ad 5h,Aces Full over Fives,Pair of Fives,P0,(null)
AhAc,KcJc,2c 5d 6d Ks 7c,Pair of Aces,Pair of Kings,P0,(null)
AdAh,2h2d,2c 5d 6d 3d 7c,Pair of Aces,Three Deuces,P1,(null)
AcAd,Kh7h,2c 5d 6d Qh Kc,Pair of Aces,Pair of Kings,P0,(null)
AdAs,Ks8s,2c 5d 6d Jh 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AcAd,KdTd,2c 5d 6d Jh 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AsAh,KcJc,2c 5d 6d 3s Kd,Pair of Aces,Pair of Kings,P0,(null)
AhAs,KhTh,2c 5d 6d 6h 8s,Aces and Sixes,Pair of Sixes,P0,(null)
AhAs,Kd8d,2c 5d 6d Qc 4d,Pair of Aces,King-High Flush,P1,(null)
AhAs,Kc8c,2c 5d 6d 8s Js,Pair of Aces,Pair of Eights,P0,(null)
AdAs,Kd7d,2c 5d 6d 9s Qc,Pair of Aces,King-High,P0,(null)
AsAd,Kh8h,2c 5d 6d 6c Qs,Aces and Sixes,Pair of Sixes,P0,(null)
AsAc,2s2d,2c 5d 6d 8d Ks,Pair of Aces,Three Deuces,P1,(null)
AcAd,Kh7h,2c 5d 6d 3c 7c,Pair of Aces,Pair of Sevens,P0,(null)
AcAd,KcJc,2c 5d 6d Qs Th,Pair of Aces,King-High,P0,(null)
AcAs,KdJd,2c 5d 6d Jh Js,Aces and Jacks,Three Jacks,P1,(null)
AhAd,KhQh,2c 5d 6d Js 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AdAc,KsTs,2c 5d 6d 7s 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AcAh,Kh7h,2c 5d 6d Ks Jd,Pair of Aces,Pair of Kings,P0,(null)
AdAh,Ks7s,2c 5d 6d 3s 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AsAc,2d2s,2c 5d 6d Qs 8s,Pair of Aces,Three Deuces,P1,(null)
AcAd,2h2d,2c 5d 6d Th 7d,Pair of Aces,Three Deuces,P1,(null)
AsAd,Kc9c,2c 5d 6d 4c 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AsAd,Ks7s,2c 5d 6d Qd Kc,Pair of Aces,Pair of Kings,P0,(null)
AhAs,Ks8s,2c 5d 6d 4s 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AdAs,Ks9s,2c 5d 6d 2s Kd,Aces and Deuces,Kings and Deuces,P0,(null)
AhAd,Ks9s,2c 5d 6d Js Ac,Three Aces,Ace-High,P0,(null)
AcAs,2s2d,2c 5d 6d 4d 4h,Aces and Fours,Deuces Full over Fours,P1,(null)
AdAh,KsQs,2c 5d 6d Qc Td,Pair of Aces,Pair of Queens,P0,(null)
AdAs,KhQh,2c 5d 6d Jh 9s,Pair of Aces,King-High,P0,(null)
AcAd,Kd8d,2c 5d 6d 9s Ks,Pair of Aces,Pair of Kings,P0,(null)
AcAh,Kc9c,2c 5d 6d Jh 6c,Aces and Sixes,Pair of Sixes,P0,(null)
AsAc,KcJc,2c 5d 6d Tc 8d,Pair of Aces,King-High,P0,(null)
AsAh,Kh8h,2c 5d 6d 5s 3c,Aces and Fives,Pair of Fives,P0,(null)
AhAc,KdTd,2c 5d 6d 8d 6h,Aces and Sixes,King-High Flush,P1,(null)
AsAd,2s2h,2c 5d 6d Kc 9d,Pair of Aces,Three Deuces,P1,(null)
AsAd,KdJd,2c 5d 6d Tc 5h,Aces and Fives,Pair of Fives,P0,(null)
AcAs,2s2d,2c 5d 6d 8c 8h,Aces and Eights,Deuces Full over Eights,P1,(null)
AdAc,Kh9h,2c 5d 6d 3c 8h,Pair of Aces,King-High,P0,(null)
AcAs,Kh7h,2c 5d 6d 4s 3c,Six-High Straight,Seven-High Straight,P1,(null)
AcAh,KdJd,2c 5d 6d 7s 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AdAc,2h2d,2c 5d 6d 3c Kh,Pair of Aces,Three Deuces,P1,(null)
AcAd,KhJh,2c 5d 6d 9d 9h,Aces and Nines,Pair of Nines,P0,(null)
AcAh,Kc7c,2c 5d 6d 3d 3c,Aces and Treys,Pair of Treys,P0,(null)
AdAh,KcJc,2c 5d 6d Qh Td,Pair of Aces,King-High,P0,(null)
AhAd,Kh8h,2c 5d 6d 9d Kd,Ace-High Flush,Pair of Kings,P0,(null)
AdAs,Ks8s,2c 5d 6d 6c 9s,Aces and Sixes,Pair of Sixes,P0,(null)
AdAs,Kc9c,2c 5d 6d 9d Kd,Ace-High Flush,Kings and Nines,P0,(null)
AsAh,2d2s,2c 5d 6d 7h Ad,Three Aces,Three Deuces,P0,(null)
AsAc,Kh8h,2c 5d 6d 4s 6s,Aces and Sixes,Pair of Sixes,P0,(null)
AcAs,Ks7s,2c 5d 6d Ah Jh,Three Aces,Ace-High,P0,(null)
AcAd,Kc8c,2c 5d 6d 4h 9d,Pair of Aces,King-High,P0,(null)
AsAc,Kc8c,2c 5d 6d 6h 5c,Aces and Sixes,Sixes and Fives,P0,(null)
AsAc,KcJc,2c 5d 6d 2d 3c,Aces and Deuces,Pair of Deuces,P0,(null)
AhAs,Kc7c,2c 5d 6d 8c 3s,Pair of Aces,King-High,P0,(null)
AsAc,KhTh,2c 5d 6d 8s Jc,Pair of Aces,King-High,P0,(null)
AhAd,Kh9h,2c 5d 6d 3h 9c,Pair of Aces,Pair of Nines,P0,(null)
AhAs,Kd9d,2c 5d 6d Jh 3d,Pair of Aces,King-High Flush,P1,(null)
AhAd,Ks7s,2c 5d 6d 4d 5c,Aces and Fives,Pair of Fives,P0,(null)
AdAc,2h2s,2c 5d 6d Qs 3c,Pair of Aces,Three Deuces,P1,(null)
AcAh,KhTh,2c 5d 6d Ks 6s,Aces and Sixes,Kings and Sixes,P0,(null)
AsAh,Kd8d,2c 5d 6d 9h Tc,Pair of Aces,King-High,P0,(null)
AdAs,Ks9s,2c 5d 6d 6c Kc,Aces and Sixes,Kings and Sixes,P0,(null)
AcAh,Kd9d,2c 5d 6d 4s 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AsAd,2d2s,2c 5d 6d 5s Jc,Aces and Fives,Deuces Full over Fives,P1,(null)
AdAc,KdJd,2c 5d 6d Qh 7d,Pair of Aces,King-High Flush,P1,(null)
AdAh,KhQh,2c 5d 6d Ts 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AdAh,KcTc,2c 5d 6d 3s 9c,Pair of Aces,King-High,P0,(null)
